,D,UD,X,X.1,class,classInt,meanY,meanYmean,meanYstd,newY,order,stdY,InjectionLocation
4685,2,110,4685,117,R,1,198.6666667,123.7647703,46.36538067,190.3443522,35,5.887840578,0
4686,2,110,4686,118,R,1,191.6666667,123.7647703,46.36538067,188.0367342,36,6.506407099,0
4687,2,110,4687,119,R,1,177,123.7647703,46.36538067,185.680556,37,12.72792206,0
4688,2,110,4688,120,R,1,166.3846154,123.7647703,46.36538067,156.3996331,38,8.874480844,0
4689,2,110,4689,121,R,1,159.5,123.7647703,46.36538067,165.3921387,39,5.802298395,0
4690,2,110,4690,122,R,1,156.9,123.7647703,46.36538067,149.8521737,40,10.83666615,0
4691,2,110,4691,123,R,1,154.6,123.7647703,46.36538067,152.5500412,41,10.37028723,0
4692,2,110,4692,124,R,1,139.3333333,123.7647703,46.36538067,152.9677883,42,13.03329071,0
4693,2,110,4693,125,R,1,138.8333333,123.7647703,46.36538067,158.1111435,43,9.907909298,0
4694,2,110,4694,126,R,1,119.5,123.7647703,46.36538067,119.504587,44,2.121320344,0
4695,2,110,4695,127,R,1,119.6666667,123.7647703,46.36538067,121.4987191,45,1.527525232,0
4696,2,110,4696,128,R,1,118.6666667,123.7647703,46.36538067,117.8115795,46,2.081665999,0
4697,2,110,4697,129,R,1,117.6,123.7647703,46.36538067,118.6191358,47,2.073644135,0
4698,2,110,4698,130,R,1,114.6363636,123.7647703,46.36538067,117.7752346,48,4.9248904,0
4699,3,111,4699,131,R,1,115.3333333,123.7647703,46.36538067,112.6347856,1,3.391164992,0
4700,3,111,4700,132,R,1,112,123.7647703,46.36538067,109.8343057,2,1.58113883,0
4701,3,111,4701,133,R,1,113.6666667,123.7647703,46.36538067,112.0045023,3,2.081665999,0
4702,3,111,4702,134,R,1,117.5,123.7647703,46.36538067,117.4892621,4,0.707106781,0
4703,3,111,4703,135,R,1,129.3333333,123.7647703,46.36538067,121.6303383,5,15.87068958,0
4704,3,111,4704,136,R,1,135.25,123.7647703,46.36538067,122.1642329,6,15.90335394,0
4705,3,111,4705,138,R,1,158.1428571,123.7647703,46.36538067,158.7053343,7,4.879500365,0
4706,3,111,4706,139,R,1,159,123.7647703,46.36538067,156.5186178,8,5.949789912,0
4707,3,111,4707,140,R,1,168.75,123.7647703,46.36538067,163.632989,9,5.8002463,0
4708,3,111,4708,141,R,1,168.4444444,123.7647703,46.36538067,167.4082202,10,5.502524673,0
4709,3,111,4709,142,R,1,169.2222222,123.7647703,46.36538067,170.0777652,11,15.82543663,0
4710,3,111,4710,143,R,1,173.8333333,123.7647703,46.36538067,175.1025437,12,3.763863264,0
4711,3,111,4711,144,R,1,171,123.7647703,46.36538067,171.7356991,13,6.723094526,0
4712,3,111,4712,145,R,1,165.8333333,123.7647703,46.36538067,173.1482901,14,3.656045222,0
4713,3,111,4713,146,R,1,169.5,123.7647703,46.36538067,171.9673466,15,2.449489743,0
4714,3,111,4714,147,R,1,168.5,123.7647703,46.36538067,165.8467955,16,3.109126351,0
4715,3,111,4715,148,R,1,166.5,123.7647703,46.36538067,165.6965676,17,0.707106781,0
4716,3,111,4716,149,R,1,174.3,123.7647703,46.36538067,182.1202069,18,6.600505031,0
4717,3,111,4717,150,R,1,182.25,123.7647703,46.36538067,180.7570893,19,2.217355783,0
4718,3,111,4718,151,R,1,179.5714286,123.7647703,46.36538067,177.3445209,20,2.992052966,0
4719,3,111,4719,152,R,1,188.5,123.7647703,46.36538067,192.9453765,21,5.08920426,0
4720,3,111,4720,153,R,1,183.8,123.7647703,46.36538067,182.8756965,22,1.923538406,0
4721,3,111,4721,154,R,1,191,123.7647703,46.36538067,192.805271,23,2.645751311,0
4722,3,111,4722,155,R,1,191.2222222,123.7647703,46.36538067,191.8322539,24,3.562926388,0
4723,3,111,4723,156,R,1,191.5,123.7647703,46.36538067,191.5673232,25,0.707106781,0
4724,3,111,4724,157,R,1,195.5,123.7647703,46.36538067,199.6477675,26,3.535533906,0
4725,3,111,4725,158,R,1,196,123.7647703,46.36538067,196.006088,27,3.944053189,0
4726,3,111,4726,159,R,1,194,123.7647703,46.36538067,192.7409809,28,2.828427125,0
4727,3,111,4727,160,R,1,187.7058824,123.7647703,46.36538067,177.0833831,29,8.851304324,0
4728,3,111,4728,161,R,1,170.4545455,123.7647703,46.36538067,159.8450453,30,10.89370127,0
4729,3,111,4729,162,R,1,156.8333333,123.7647703,46.36538067,160.353029,31,14.35850503,0
4730,3,111,4730,163,R,1,148.5,123.7647703,46.36538067,148.2487615,32,1.290994449,0
4731,3,111,4731,164,R,1,143,123.7647703,46.36538067,143.1386405,33,1.290994449,0
4732,3,111,4732,165,R,1,137,123.7647703,46.36538067,136.3577712,34,1,0
4733,3,111,4733,166,R,1,134,123.7647703,46.36538067,135.091853,35,1,0
4734,3,111,4734,167,R,1,105,123.7647703,46.36538067,104.1668986,36,1,0
4735,3,111,4735,168,R,1,109.1818182,123.7647703,46.36538067,104.5375589,37,7.494240213,0
4736,1,112,4736,45,B,0,91.5,154.7078042,35.72151607,91.77187494,1,0.707106781,0
4737,1,112,4737,46,B,0,87.5,154.7078042,35.72151607,88.34997205,2,1.290994449,0
4738,1,112,4738,47,B,0,88.6,154.7078042,35.72151607,92.36786368,3,3.204163958,0
4739,1,112,4739,48,B,0,102.5,154.7078042,35.72151607,102.9797585,4,0.707106781,0
4740,1,112,4740,49,B,0,111,154.7078042,35.72151607,111.8758472,5,1.58113883,0
4741,1,112,4741,50,B,0,123.5,154.7078042,35.72151607,123.5052784,6,1.870828693,0
4742,1,112,4742,51,B,0,132,154.7078042,35.72151607,134.9845252,7,2.738612788,0
4743,1,112,4743,52,B,0,145.25,154.7078042,35.72151607,135.6996665,8,6.765819669,0
4744,1,112,4744,53,B,0,157.2857143,154.7078042,35.72151607,164.1275598,9,4.680252333,0
4745,1,112,4745,54,B,0,163,154.7078042,35.72151607,161.9232234,10,3.207134903,0
4746,1,112,4746,55,B,0,183.5,154.7078042,35.72151607,175.5787934,11,4.760952286,0
4747,1,112,4747,56,B,0,179,154.7078042,35.72151607,178.3034456,12,2.160246899,0
4748,1,112,4748,57,B,0,171.9444444,154.7078042,35.72151607,165.9068884,13,5.985003044,0
4749,1,112,4749,58,B,0,172.5,154.7078042,35.72151607,172.8042352,14,2.449489743,0
4750,1,112,4750,59,B,0,173,154.7078042,35.72151607,172.9599308,15,1.58113883,0
4751,1,112,4751,60,B,0,181.6923077,154.7078042,35.72151607,174.1536822,16,4.589564529,0
4752,1,112,4752,61,B,0,188.5,154.7078042,35.72151607,188.2029142,17,0.707106781,0
4753,1,112,4753,62,B,0,192,154.7078042,35.72151607,190.3974818,18,3.31662479,0
4754,1,112,4754,63,B,0,191,154.7078042,35.72151607,187.8197317,19,3.31662479,0
4755,1,112,4755,64,B,0,188.8,154.7078042,35.72151607,190.6376731,20,2.387467277,0
4756,1,112,4756,65,B,0,186.9,154.7078042,35.72151607,185.7164041,21,3.784471195,0
4757,1,112,4757,66,B,0,186.6666667,154.7078042,35.72151607,181.1905523,22,3.16227766,0
4758,1,112,4758,67,B,0,188,154.7078042,35.72151607,190.4119969,23,2.738612788,0
4759,1,112,4759,68,B,0,195.3,154.7078042,35.72151607,199.6400303,24,6.207804935,0
4760,1,112,4760,69,B,0,194.5,154.7078042,35.72151607,197.3432551,25,6.49358658,0
4761,1,112,4761,70,B,0,198,154.7078042,35.72151607,198.1568031,26,4.472135955,0
4762,1,112,4762,71,B,0,197.5,154.7078042,35.72151607,201.9240132,27,3.605551275,0
4763,1,112,4763,72,B,0,198.5,154.7078042,35.72151607,199.9486553,28,3.605551275,0
4764,1,112,4764,73,B,0,196,154.7078042,35.72151607,196.3164363,29,2.160246899,0
4765,1,112,4765,74,B,0,181.5714286,154.7078042,35.72151607,179.0957572,30,4.309458037,0
4766,1,112,4766,75,B,0,172,154.7078042,35.72151607,170.9147824,31,2.160246899,0
4767,1,112,4767,76,B,0,155.2857143,154.7078042,35.72151607,156.0768574,32,3.638419332,0
4768,1,112,4768,77,B,0,151,154.7078042,35.72151607,151.4663148,33,2.160246899,0
4769,1,112,4769,78,B,0,141.8333333,154.7078042,35.72151607,143.6682608,34,4.448356864,0
4770,1,112,4770,79,B,0,148.6666667,154.7078042,35.72151607,148.2914525,35,2.160246899,0
4771,1,112,4771,80,B,0,143.8333333,154.7078042,35.72151607,142.7680358,36,2.483277404,0
4772,1,112,4772,81,B,0,142,154.7078042,35.72151607,142.8904328,37,1.58113883,0
4773,1,112,4773,82,B,0,143.2222222,154.7078042,35.72151607,144.2419248,38,3.073181486,0
4774,1,112,4774,83,B,0,140.7142857,154.7078042,35.72151607,142.8267174,39,3.638419332,0
4775,1,112,4775,84,B,0,133,154.7078042,35.72151607,134.1867254,40,1,0
4776,1,112,4776,85,B,0,129,154.7078042,35.72151607,129.0632828,41,1.58113883,0
4777,1,112,4777,86,B,0,122.5,154.7078042,35.72151607,124.4960546,42,1.290994449,0
4778,1,112,4778,87,B,0,115.5,154.7078042,35.72151607,117.4809496,43,1.290994449,0
4779,1,112,4779,88,B,0,103.5,154.7078042,35.72151607,107.0511973,44,5.916079783,0
4780,1,112,4780,89,B,0,107.5,154.7078042,35.72151607,105.9409872,45,4.760952286,0
4781,2,113,4781,90,B,0,97.9,154.7078042,35.72151607,88.31512904,1,6.999206304,0
4782,2,113,4782,91,B,0,93.11111111,154.7078042,35.72151607,96.01124423,2,2.934469477,0
4783,2,113,4783,92,B,0,101,154.7078042,35.72151607,107.9499311,3,3.31662479,0
4784,2,113,4784,93,B,0,101.5,154.7078042,35.72151607,102.1097268,4,3.027650354,0
4785,2,113,4785,94,B,0,111,154.7078042,35.72151607,107.95618,5,1.58113883,0
4786,2,113,4786,95,B,0,123.5,154.7078042,35.72151607,124.0648744,6,3.027650354,0
4787,2,113,4787,96,B,0,135.5,154.7078042,35.72151607,135.1675539,7,0.707106781,0
4788,2,113,4788,97,B,0,145,154.7078042,35.72151607,145.8996554,8,2.160246899,0
4789,2,113,4789,98,B,0,153.5,154.7078042,35.72151607,155.6486571,9,1.290994449,0
4790,2,113,4790,99,B,0,158,154.7078042,35.72151607,157.4032853,10,2.738612788,0
4791,2,113,4791,100,B,0,168.5,154.7078042,35.72151607,168.2370725,11,4.183300133,0
4792,2,113,4792,101,B,0,181.8,154.7078042,35.72151607,193.0315287,12,4.802776974,0
4793,2,113,4793,102,B,0,190,154.7078042,35.72151607,186.54933,13,3.894440482,0
4794,2,113,4794,103,B,0,185,154.7078042,35.72151607,186.3798573,14,1.58113883,0
4795,2,113,4795,104,B,0,184,154.7078042,35.72151607,183.664719,15,2.160246899,0
4796,2,113,4796,105,B,0,186,154.7078042,35.72151607,191.2327337,16,2.738612788,0
4797,2,113,4797,106,B,0,185,154.7078042,35.72151607,184.9269021,17,1.58113883,0
4798,2,113,4798,107,B,0,191,154.7078042,35.72151607,186.7666642,18,5.115336418,0
4799,2,113,4799,108,B,0,185,154.7078042,35.72151607,187.987548,19,2.738612788,0
4800,2,113,4800,109,B,0,179.8888889,154.7078042,35.72151607,180.2425697,20,4.755114206,0
4801,2,113,4801,110,B,0,176.75,154.7078042,35.72151607,186.1299662,21,5.105552533,0
4802,2,113,4802,111,B,0,180.72,154.7078042,35.72151607,167.4567753,22,8.039071256,0
4803,2,113,4803,112,B,0,172.1,154.7078042,35.72151607,171.4780215,23,3.478505426,0
4804,2,113,4804,113,B,0,176,154.7078042,35.72151607,177.3640604,24,2.160246899,0
4805,2,113,4805,114,B,0,194.9166667,154.7078042,35.72151607,192.1605992,25,4.166060562,0
4806,2,113,4806,115,B,0,197.5,154.7078042,35.72151607,195.8769698,26,1.290994449,0
4807,2,113,4807,116,B,0,190.0909091,154.7078042,35.72151607,189.7130248,27,3.477198454,0
4808,2,113,4808,117,B,0,170,154.7078042,35.72151607,168.6471753,28,1.58113883,0
4809,2,113,4809,118,B,0,166.5,154.7078042,35.72151607,169.3123842,29,3.605551275,0
4810,2,113,4810,119,B,0,166.5,154.7078042,35.72151607,164.4954272,30,4.183300133,0
4811,2,113,4811,120,B,0,151,154.7078042,35.72151607,150.9791846,31,4.082482905,0
4812,2,113,4812,121,B,0,145.5555556,154.7078042,35.72151607,137.6359293,32,3.503966007,0
4813,2,113,4813,122,B,0,140,154.7078042,35.72151607,143.4048549,33,2.738612788,0
4814,2,113,4814,123,B,0,139,154.7078042,35.72151607,140.5414332,34,3.31662479,0
4815,2,113,4815,124,B,0,129.1875,154.7078042,35.72151607,129.6240141,35,6.62539307,0
4816,2,113,4816,125,B,0,116.25,154.7078042,35.72151607,115.0869477,36,1.707825128,0
4817,2,113,4817,126,B,0,113,154.7078042,35.72151607,113.8177885,37,3.31662479,0
4818,2,113,4818,127,B,0,112,154.7078042,35.72151607,107.0229189,38,2.738612788,0
4819,2,113,4819,128,B,0,101.5,154.7078042,35.72151607,101.5457303,39,1.290994449,0
4820,2,113,4820,129,B,0,100.5,154.7078042,35.72151607,98.640647,40,1.290994449,0
4821,3,114,4821,130,B,0,97.5,154.7078042,35.72151607,97.95142359,1,2.449489743,0
4822,3,114,4822,131,B,0,96.90909091,154.7078042,35.72151607,100.5397421,2,3.477198454,0
4823,3,114,4823,132,B,0,111,154.7078042,35.72151607,105.2076338,3,3.31662479,0
4824,3,114,4824,133,B,0,111.5,154.7078042,35.72151607,117.9472197,4,3.027650354,0
4825,3,114,4825,134,B,0,112.5,154.7078042,35.72151607,111.7304069,5,3.027650354,0
4826,3,114,4826,135,B,0,116.3333333,154.7078042,35.72151607,120.747426,6,4.879500365,0
4827,3,114,4827,136,B,0,118.5,154.7078042,35.72151607,116.8024869,7,1.870828693,0
4828,3,114,4828,137,B,0,122.1428571,154.7078042,35.72151607,121.1781251,8,2.410295378,0
4829,3,114,4829,138,B,0,139.0909091,154.7078042,35.72151607,138.8479066,9,4.526688535,0
4830,3,114,4830,139,B,0,155.4090909,154.7078042,35.72151607,153.9014402,10,7.075504969,0
4831,3,114,4831,140,B,0,158,154.7078042,35.72151607,163.1381883,11,6.204836823,0
4832,3,114,4832,141,B,0,158.2105263,154.7078042,35.72151607,152.0083315,12,6.416809067,0
4833,3,114,4833,142,B,0,152.7142857,154.7078042,35.72151607,150.8186784,13,2.690370837,0
4834,3,114,4834,143,B,0,150,154.7078042,35.72151607,147.3600762,14,5.049752469,0
4835,3,114,4835,144,B,0,163.5,154.7078042,35.72151607,156.4614993,15,4.183300133,0
4836,3,114,4836,145,B,0,163,154.7078042,35.72151607,160.0849129,16,3.31662479,0
4837,3,114,4837,146,B,0,157.5,154.7078042,35.72151607,154.5397342,17,5.08920426,0
4838,3,114,4838,147,B,0,152.9230769,154.7078042,35.72151607,147.758153,18,4.030333701,0
4839,3,114,4839,148,B,0,152.3571429,154.7078042,35.72151607,148.7422889,19,4.413391211,0
4840,3,114,4840,149,B,0,158.4285714,154.7078042,35.72151607,164.9491571,20,5.061526214,0
4841,3,114,4841,150,B,0,162,154.7078042,35.72151607,161.8913527,21,1.58113883,0
4842,3,114,4842,151,B,0,169.3076923,154.7078042,35.72151607,173.4977786,22,7.728568382,0
4843,3,114,4843,152,B,0,174.5,154.7078042,35.72151607,167.7756418,23,4.760952286,0
4844,3,114,4844,153,B,0,164.7142857,154.7078042,35.72151607,164.9569181,24,2.563479778,0
4845,3,114,4845,154,B,0,166,154.7078042,35.72151607,165.9602919,25,1.58113883,0
4846,3,114,4846,155,B,0,177.5,154.7078042,35.72151607,176.8180524,26,0.707106781,0
4847,3,114,4847,156,B,0,181,154.7078042,35.72151607,183.152334,27,2.160246899,0
4848,3,114,4848,157,B,0,178.5,154.7078042,35.72151607,174.7698567,28,3.605551275,0
4849,3,114,4849,158,B,0,178.5,154.7078042,35.72151607,179.9299385,29,3.605551275,0
4850,3,114,4850,159,B,0,167.1176471,154.7078042,35.72151607,158.0464559,30,5.829690739,0
4851,3,114,4851,160,B,0,153,154.7078042,35.72151607,149.6767547,31,3.31662479,0
4852,3,114,4852,161,B,0,152.5,154.7078042,35.72151607,153.2892224,32,3.605551275,0
4853,3,114,4853,162,B,0,137,154.7078042,35.72151607,138.7138491,33,2.160246899,0
4854,3,114,4854,163,B,0,132.5,154.7078042,35.72151607,135.2842156,34,1.290994449,0
4855,3,114,4855,164,B,0,123,154.7078042,35.72151607,121.7661728,35,2.738612788,0
4856,3,114,4856,165,B,0,121,154.7078042,35.72151607,113.852648,36,3.31662479,0
4857,3,114,4857,166,B,0,110,154.7078042,35.72151607,111.876687,37,3.31662479,0
4858,3,114,4858,167,B,0,105.5,154.7078042,35.72151607,104.6965935,38,1.870828693,0
4859,3,114,4859,168,B,0,96.5,154.7078042,35.72151607,96.33498033,39,2.449489743,0
4860,3,114,4860,169,B,0,96.5,154.7078042,35.72151607,98.36721782,40,2.449489743,0
4861,3,114,4861,170,B,0,91.83333333,154.7078042,35.72151607,95.60448008,41,2.316606714,0
4862,4,115,4862,171,B,0,86.5,154.7078042,35.72151607,82.38851961,1,2.449489743,0
4863,4,115,4863,172,B,0,87.5,154.7078042,35.72151607,88.33249132,2,2.449489743,0
4864,4,115,4864,173,B,0,94,154.7078042,35.72151607,94.02595288,3,3.894440482,0
4865,4,115,4865,174,B,0,99.5,154.7078042,35.72151607,97.07245156,4,1.290994449,0
4866,4,115,4866,175,B,0,105.5,154.7078042,35.72151607,104.6112568,5,1.290994449,0
4867,4,115,4867,176,B,0,105,154.7078042,35.72151607,106.1930424,6,2.738612788,0
4868,4,115,4868,177,B,0,108.5,154.7078042,35.72151607,107.858549,7,1.290994449,0
4869,4,115,4869,178,B,0,123.8421053,154.7078042,35.72151607,140.125824,8,5.871429486,0
4870,4,115,4870,179,B,0,145,154.7078042,35.72151607,145.6546001,9,4.242640687,0
4871,4,115,4871,180,B,0,154.4166667,154.7078042,35.72151607,156.3418351,10,3.75277675,0
4872,4,115,4872,181,B,0,159.6666667,154.7078042,35.72151607,154.8493692,11,5.163977795,0
4873,4,115,4873,182,B,0,174.5,154.7078042,35.72151607,174.0837716,12,3.027650354,0
4874,4,115,4874,183,B,0,180.5,154.7078042,35.72151607,180.422099,13,3.027650354,0
4875,4,115,4875,184,B,0,181.5,154.7078042,35.72151607,173.9263037,14,8.803408431,0
4876,4,115,4876,185,B,0,189,154.7078042,35.72151607,188.1441708,15,3.894440482,0
4877,4,115,4877,186,B,0,193,154.7078042,35.72151607,190.7649152,16,2.160246899,0
4878,4,115,4878,187,B,0,189.5,154.7078042,35.72151607,191.3952066,17,4.183300133,0
4879,4,115,4879,188,B,0,200.5,154.7078042,35.72151607,210.7300324,18,5.916079783,0
4880,4,115,4880,189,B,0,198.9473684,154.7078042,35.72151607,209.1203502,19,5.720078517,0
4881,4,115,4881,190,B,0,205.8,154.7078042,35.72151607,213.1306048,20,6.296197683,0
4882,4,115,4882,191,B,0,205,154.7078042,35.72151607,206.077273,21,3.894440482,0
4883,4,115,4883,192,B,0,207.5,154.7078042,35.72151607,207.7782963,22,2.449489743,0
4884,4,115,4884,193,B,0,209,154.7078042,35.72151607,209.2833744,23,1.58113883,0
4885,4,115,4885,194,B,0,212,154.7078042,35.72151607,214.4324203,24,2.160246899,0
4886,4,115,4886,195,B,0,207.5,154.7078042,35.72151607,204.8092055,25,3.605551275,0
4887,4,115,4887,196,B,0,196,154.7078042,35.72151607,195.6220771,26,4.472135955,0
4888,4,115,4888,197,B,0,197,154.7078042,35.72151607,198.1749132,27,2.160246899,0
4889,4,115,4889,198,B,0,211,154.7078042,35.72151607,211.258188,28,2.160246899,0
4890,4,115,4890,199,B,0,212,154.7078042,35.72151607,214.1654462,29,2.738612788,0
4891,4,115,4891,200,B,0,206,154.7078042,35.72151607,206.4541747,30,2.738612788,0
4892,4,115,4892,201,B,0,195,154.7078042,35.72151607,198.1212523,31,2.738612788,0
4893,4,115,4893,202,B,0,194.5,154.7078042,35.72151607,192.8216896,32,2.449489743,0
4894,4,115,4894,203,B,0,192.9090909,154.7078042,35.72151607,196.1874582,33,3.477198454,0
4895,4,115,4895,204,B,0,167.9047619,154.7078042,35.72151607,172.197768,34,7.917731758,0
4896,4,115,4896,205,B,0,152.5555556,154.7078042,35.72151607,163.4757186,35,6.16653418,0
4897,4,115,4897,206,B,0,143.5,154.7078042,35.72151607,140.6666244,36,4.760952286,0
4898,4,115,4898,207,B,0,143.5,154.7078042,35.72151607,136.7976494,37,4.760952286,0
4899,4,115,4899,208,B,0,142,154.7078042,35.72151607,138.0710771,38,3.31662479,0
4900,4,115,4900,209,B,0,142.5,154.7078042,35.72151607,141.3475857,39,3.027650354,0
4901,4,115,4901,210,B,0,146,154.7078042,35.72151607,147.4819415,40,5.049752469,0
4902,4,115,4902,211,B,0,141.75,154.7078042,35.72151607,135.2865887,41,4.062019202,0
4903,4,115,4903,212,B,0,129,154.7078042,35.72151607,129.0103448,42,1.58113883,0
4904,5,116,4904,213,B,0,122.5,154.7078042,35.72151607,122.6284384,1,0.707106781,0
4905,5,116,4905,214,B,0,111,154.7078042,35.72151607,111.9055716,2,2.738612788,0
4906,5,116,4906,215,B,0,112.5,154.7078042,35.72151607,113.5018574,3,1.870828693,0
4907,5,116,4907,216,B,0,127.5,154.7078042,35.72151607,130.2961211,4,2.449489743,0
4908,5,116,4908,217,B,0,137,154.7078042,35.72151607,138.8372622,5,1.58113883,0
4909,5,116,4909,218,B,0,141.5,154.7078042,35.72151607,137.2373233,6,4.7644517,0
4910,5,116,4910,219,B,0,148.5454545,154.7078042,35.72151607,144.0223542,7,5.106146029,0
4911,5,116,4911,220,B,0,176.5,154.7078042,35.72151607,176.0304139,8,0.707106781,0
4912,5,116,4912,221,B,0,190,154.7078042,35.72151607,189.2765999,9,1.58113883,0
4913,5,116,4913,224,B,0,216.8333333,154.7078042,35.72151607,219.2626292,10,3.311595789,0
4914,5,116,4914,225,B,0,207.3333333,154.7078042,35.72151607,205.1068415,11,2.081665999,0
4915,5,116,4915,226,B,0,206.5,154.7078042,35.72151607,208.103775,12,1.870828693,0
4916,5,116,4916,227,B,0,208.5,154.7078042,35.72151607,215.206996,13,3.605551275,0
4917,5,116,4917,228,B,0,229,154.7078042,35.72151607,227.9213604,14,1.58113883,0
4918,5,116,4918,229,B,0,227,154.7078042,35.72151607,227.8718853,15,2.738612788,0
4919,5,116,4919,230,B,0,226.5,154.7078042,35.72151607,231.6590003,16,3.605551275,0
4920,5,116,4920,231,B,0,220.6666667,154.7078042,35.72151607,219.4995078,17,1.527525232,0
4921,5,116,4921,232,B,0,217.5,154.7078042,35.72151607,219.4325364,18,1.290994449,0
4922,5,116,4922,233,B,0,218,154.7078042,35.72151607,215.4077371,19,1,0
4923,5,116,4923,234,B,0,220.5,154.7078042,35.72151607,219.0397977,20,1.870828693,0
4924,5,116,4924,235,B,0,219.0833333,154.7078042,35.72151607,209.7361942,21,4.316107955,0
4925,5,116,4925,236,B,0,217.4615385,154.7078042,35.72151607,210.7808314,22,6.923575481,0
4926,5,116,4926,237,B,0,223.5,154.7078042,35.72151607,224.9987419,23,1.870828693,0
4927,5,116,4927,238,B,0,211.4,154.7078042,35.72151607,208.4962132,24,4.115013163,0
4928,5,116,4928,239,B,0,203,154.7078042,35.72151607,203.990494,25,3.651483717,0
4929,5,116,4929,240,B,0,205.5,154.7078042,35.72151607,204.2823159,26,3.027650354,0
4930,5,116,4930,241,B,0,214,154.7078042,35.72151607,218.1699096,27,4.472135955,0
4931,5,116,4931,242,B,0,197.6363636,154.7078042,35.72151607,190.3749713,28,4.056420276,0
4932,5,116,4932,243,B,0,189.8,154.7078042,35.72151607,189.7064024,29,1.923538406,0
4933,5,116,4933,244,B,0,185,154.7078042,35.72151607,183.583046,30,2.927700219,0
4934,5,116,4934,245,B,0,182,154.7078042,35.72151607,183.475933,31,6.08276253,0
4935,5,116,4935,246,B,0,173,154.7078042,35.72151607,175.7046444,32,3.31662479,0
4936,5,116,4936,247,B,0,165.5,154.7078042,35.72151607,163.6386494,33,1.870828693,0
4937,5,116,4937,248,B,0,166,154.7078042,35.72151607,165.7583482,34,1,0
4938,5,116,4938,249,B,0,167,154.7078042,35.72151607,166.4307454,35,2.160246899,0
4939,5,116,4939,250,B,0,152.5,154.7078042,35.72151607,152.1634998,36,3.027650354,0
4940,5,116,4940,251,B,0,145.2,154.7078042,35.72151607,144.1815931,37,1.923538406,0
4941,5,116,4941,252,B,0,133.4444444,154.7078042,35.72151607,128.1714813,38,3.431876714,0
4942,5,116,4942,253,B,0,130.5,154.7078042,35.72151607,134.1971359,39,1.870828693,0
4943,5,116,4943,254,B,0,119.7142857,154.7078042,35.72151607,118.4135588,40,2.870208222,0
4944,5,116,4944,255,B,0,114.5,154.7078042,35.72151607,114.4544128,41,1.290994449,0
4945,5,116,4945,256,B,0,111.4166667,154.7078042,35.72151607,114.1137602,42,3.75277675,0
4946,6,117,4946,257,B,0,114.1666667,154.7078042,35.72151607,111.347661,1,2.316606714,0
4947,6,117,4947,258,B,0,113.5,154.7078042,35.72151607,112.4034572,2,4.183300133,0
4948,6,117,4948,259,B,0,116.5,154.7078042,35.72151607,114.4251012,3,3.027650354,0
4949,6,117,4949,260,B,0,122.5714286,154.7078042,35.72151607,123.8938465,4,2.992052966,0
4950,6,117,4950,261,B,0,147.5,154.7078042,35.72151607,146.014875,5,5.916079783,0
4951,6,117,4951,262,B,0,162.5,154.7078042,35.72151607,160.1635956,6,2.449489743,0
4952,6,117,4952,263,B,0,172.5,154.7078042,35.72151607,168.8774525,7,7.071067812,0
4953,6,117,4953,264,B,0,166.5,154.7078042,35.72151607,165.4502036,8,4.760952286,0
4954,6,117,4954,265,B,0,171.2666667,154.7078042,35.72151607,165.1492079,9,7.401415566,0
4955,6,117,4955,266,B,0,177.6666667,154.7078042,35.72151607,171.3454883,10,5.656854249,0
4956,6,117,4956,267,B,0,160.44,154.7078042,35.72151607,159.6948651,11,8.144937078,0
4957,6,117,4957,268,B,0,148.4444444,154.7078042,35.72151607,154.1397476,12,3.574601765,0
4958,6,117,4958,269,B,0,146,154.7078042,35.72151607,150.0779356,13,5.049752469,0
4959,6,117,4959,270,B,0,153,154.7078042,35.72151607,151.7370461,14,1.58113883,0
4960,6,117,4960,271,B,0,163.5,154.7078042,35.72151607,165.7197727,15,5.338539126,0
4961,6,117,4961,272,B,0,175,154.7078042,35.72151607,176.0819727,16,3.894440482,0
4962,6,117,4962,273,B,0,176.4,154.7078042,35.72151607,182.9784744,17,5.329165038,0
4963,6,117,4963,274,B,0,181.16,154.7078042,35.72151607,175.4758764,18,7.624959016,0
4964,6,117,4964,275,B,0,170.8,154.7078042,35.72151607,172.2490019,19,7.052186422,0
4965,6,117,4965,276,B,0,167,154.7078042,35.72151607,162.4733511,20,4.163331999,0
4966,6,117,4966,277,B,0,169.5,154.7078042,35.72151607,166.9797648,21,3.027650354,0
4967,6,117,4967,278,B,0,172,154.7078042,35.72151607,175.6587994,22,5.049752469,0
4968,6,117,4968,279,B,0,159,154.7078042,35.72151607,156.2524933,23,5.049752469,0
4969,6,117,4969,280,B,0,167,154.7078042,35.72151607,166.8743733,24,1.58113883,0
4970,6,117,4970,281,B,0,170.6,154.7078042,35.72151607,174.9443771,25,3.204163958,0
4971,6,117,4971,282,B,0,173,154.7078042,35.72151607,170.4880934,26,2.160246899,0
4972,6,117,4972,283,B,0,175.875,154.7078042,35.72151607,183.159396,27,5.667892024,0
4973,6,117,4973,284,B,0,171.5,154.7078042,35.72151607,162.2074082,28,11.11305539,0
4974,6,117,4974,285,B,0,176,154.7078042,35.72151607,186.8895568,29,8.514693183,0
4975,6,117,4975,286,B,0,168.5,154.7078042,35.72151607,168.6426397,30,4.183300133,0
4976,6,117,4976,287,B,0,167.5,154.7078042,35.72151607,163.5888932,31,5.338539126,0
