,X,newY
3692,3692,191.3407566
3693,3693,195.7375466
3694,3694,187.4257033
3695,3695,208.4208334
3696,3696,204.2498165
3697,3697,204.8536486
3698,3698,205.4406897
3699,3699,205.331737
3700,3700,204.7944503
3701,3701,214.1972779
3702,3702,205.6547219
3703,3703,197.4335697
3704,3704,196.6586673
3705,3705,207.5582665
3706,3706,211.8958623
3707,3707,206.1949259
3708,3708,193.0387599
3709,3709,192.0798177
3710,3710,188.1641474
3711,3711,178.87926
3712,3712,152.7718043
3713,3713,148.1468807
3714,3714,146.3977674
3715,3715,141.6236686
3716,3716,148.3784877
3717,3717,143.9400626
3718,3718,152.8541231
3719,3719,129.6791515
3720,3720,122.3592994
3721,3721,112.0976107
3722,3722,111.224111
3723,3723,125.7513756
3724,3724,135.9374201
3725,3725,139.0988423
3726,3726,154.7501266
3727,3727,176.8472134
3728,3728,188.057801
3729,3729,214.1874903
3730,3730,202.8205117
3731,3731,206.2031475
3732,3732,211.7942442
3733,3733,228.4799014
3734,3734,224.1878379
3735,3735,233.3984522
3736,3736,221.9967643
3737,3737,218.1455551
3738,3738,219.519532
3739,3739,220.359731
3740,3740,221.6395101
3741,3741,216.9171588
3742,3742,222.8391327
3743,3743,210.4319529
3744,3744,200.2815823
3745,3745,208.0533367
3746,3746,214.8570799
3747,3747,196.7516505
3748,3748,189.284239
3749,3749,182.629833
3750,3750,172.6799764
3751,3751,173.310163
3752,3752,165.9181721
3753,3753,165.6407976
3754,3754,169.5480403
3755,3755,148.4994987
3756,3756,148.7641616
3757,3757,130.2151755
3758,3758,132.3098819
3759,3759,117.915222
3760,3760,113.9626772
3761,3761,107.6201738
3762,3762,111.1335671
3763,3763,112.6064859
3764,3764,115.0616758
3765,3765,119.7330761
3766,3766,145.1137518
3767,3767,163.5049069
3768,3768,171.3578786
3769,3769,168.3808194
3770,3770,164.7074808
3771,3771,171.2306227
3772,3772,148.1929443
3773,3773,146.9693548
3774,3774,148.6688003
3775,3775,153.3637084
3776,3776,162.3526579
3777,3777,171.1646961
3778,3778,180.8589581
3779,3779,185.0579158
3780,3780,168.4693769
3781,3781,157.9804168
3782,3782,171.1234618
3783,3783,177.0279668
3784,3784,156.6456751
3785,3785,167.5493442
3786,3786,170.480817
3787,3787,171.7140095
3788,3788,175.4352466
3789,3789,172.7730054
3790,3790,159.4615234
3791,3791,169.3357074
3792,3792,164.4294298
3793,3793,153.9523716
3794,3794,138.4221868
3795,3795,130.4541133
3796,3796,126.345979
3797,3797,122.7436359
3798,3798,118.6971131
3799,3799,106.6239858
3800,3800,115.4040526
3801,3801,109.9168381
3802,3802,105.3519399
3803,3803,96.8305335
3804,3804,99.76785552
3805,3805,110.8763134
3806,3806,119.036399
3807,3807,125.2729507
3808,3808,139.26641
3809,3809,141.2636181
3810,3810,146.6722331
3811,3811,159.7847716
3812,3812,178.9462534
3813,3813,201.8810932
3814,3814,196.0417185
3815,3815,206.8438384
3816,3816,200.685348
3817,3817,196.0254273
3818,3818,197.9612226
3819,3819,205.4820308
3820,3820,193.9599194
3821,3821,189.3956983
3822,3822,202.297676
3823,3823,200.888517
3824,3824,189.2275964
3825,3825,185.5048799
3826,3826,171.330976
3827,3827,159.7319542
3828,3828,171.3661407
3829,3829,167.1919086
3830,3830,159.0222063
3831,3831,159.193743
3832,3832,144.1607052
3833,3833,146.4957852
3834,3834,142.9734799
3835,3835,135.823254
3836,3836,125.6345737
3837,3837,123.5070951
3838,3838,121.0832437
3839,3839,102.9420476
3840,3840,100.5503766
3841,3841,92.69162207
3842,3842,107.795047
3843,3843,101.0086271
3844,3844,129.9634685
3845,3845,133.2011801
3846,3846,105.9379879
3847,3847,151.5298084
3848,3848,151.1329616
3849,3849,164.7915625
3850,3850,159.6022277
3851,3851,168.34634
3852,3852,168.029547
3853,3853,179.667119
3854,3854,183.6511321
3855,3855,185.8032959
3856,3856,182.6873768
3857,3857,184.0178825
3858,3858,199.8602494
3859,3859,204.1715919
3860,3860,197.4648635
3861,3861,194.3135425
3862,3862,201.2153058
3863,3863,200.4176167
3864,3864,204.2716326
3865,3865,201.5642056
3866,3866,200.8668858
3867,3867,203.3037008
3868,3868,201.0047248
3869,3869,211.348185
3870,3870,211.5450569
3871,3871,216.5010287
3872,3872,221.1548955
3873,3873,188.842851
3874,3874,179.7391306
3875,3875,131.4281627
3876,3876,168.2613029
3877,3877,134.4709772
3878,3878,142.9942758
3879,3879,130.9822227
3880,3880,131.6945451
3881,3881,135.2841811
3882,3882,133.4881826
3883,3883,130.7933182
3884,3884,124.6009312
3885,3885,130.3214454
3886,3886,129.2625861
3887,3887,129.4078448
3888,3888,141.5801412
3889,3889,130.4196088
3890,3890,132.9948713
3891,3891,131.0322297
3892,3892,137.8783354
3893,3893,158.5426786
3894,3894,149.4513608
3895,3895,159.3723809
3896,3896,153.3233181
3897,3897,162.1128302
3898,3898,174.9492744
3899,3899,165.9198949
3900,3900,174.4467997
3901,3901,158.9473014
3902,3902,170.607818
3903,3903,203.0657334
3904,3904,199.1857944
3905,3905,193.9036708
3906,3906,196.9727375
3907,3907,207.2852488
3908,3908,200.4323125
3909,3909,201.9455963
3910,3910,202.8401918
3911,3911,196.2827543
3912,3912,208.2878009
3913,3913,207.9343413
3914,3914,214.8769578
3915,3915,207.8322772
3916,3916,199.7476402
3917,3917,197.4604475
3918,3918,176.5362076
3919,3919,172.1275312
3920,3920,159.2167897
3921,3921,162.1944143
3922,3922,158.3589569
3923,3923,135.7379619
3924,3924,141.3627057
3925,3925,121.3662287
3926,3926,118.1007149
3927,3927,118.1395546
3928,3928,117.5661845
3929,3929,113.8772004
3930,3930,113.2035149
3931,3931,115.1597856
3932,3932,108.7432341
3933,3933,117.075195
3934,3934,138.2308712
3935,3935,141.7228984
3936,3936,159.9031324
3937,3937,151.3352073
3938,3938,160.4980964
3939,3939,164.8162572
3940,3940,151.8072504
3941,3941,171.4430302
3942,3942,167.8102636
3943,3943,166.4252637
3944,3944,169.9761141
3945,3945,173.1747234
3946,3946,167.298613
3947,3947,172.6100128
3948,3948,181.4772558
3949,3949,171.5198086
3950,3950,186.1511808
3951,3951,186.953017
3952,3952,188.5311302
3953,3953,195.9394214
3954,3954,191.1839838
3955,3955,191.4670596
3956,3956,199.604471
3957,3957,191.6670366
3958,3958,170.45552
3959,3959,163.7361661
3960,3960,142.6770378
3961,3961,149.3171334
3962,3962,141.7912513
3963,3963,138.100474
3964,3964,134.0551423
3965,3965,105.8399354
3966,3966,107.2266305
3967,3967,111.3709364
3968,3968,97.46514477
3969,3969,98.66726664
3970,3970,106.3428917
3971,3971,102.8939747
3972,3972,103.0243305
3973,3973,101.5703653
3974,3974,94.58239921
3975,3975,106.2175006
3976,3976,89.17855597
3977,3977,99.78367798
3978,3978,121.3343479
3979,3979,132.8212698
3980,3980,130.8209813
3981,3981,143.6584176
3982,3982,141.1611465
3983,3983,155.5088593
3984,3984,171.0666461
3985,3985,176.9985731
3986,3986,173.6795927
3987,3987,182.7587278
3988,3988,170.0203448
3989,3989,175.2827958
3990,3990,178.9468636
3991,3991,184.3251518
3992,3992,191.9722102
3993,3993,203.5229068
3994,3994,199.5502415
3995,3995,190.2448422
3996,3996,213.5958337
3997,3997,192.520343
3998,3998,186.9800649
3999,3999,196.4048861
4000,4000,198.619036
4001,4001,204.1797729
4002,4002,197.6603188
4003,4003,198.6983816
4004,4004,201.109188
4005,4005,210.8903141
4006,4006,178.3266695
4007,4007,173.1217557
4008,4008,166.175193
4009,4009,163.8044402
4010,4010,148.1964333
4011,4011,112.0718831
4012,4012,78.01194342
4013,4013,79.87795767
4014,4014,70.12046079
4015,4015,72.89724119
4016,4016,72.22809728
4017,4017,71.47295167
4018,4018,71.37437923
4019,4019,101.2783099
4020,4020,104.3962636
4021,4021,110.2126205
4022,4022,97.13713003
4023,4023,205.3476439
4024,4024,152.115467
4025,4025,149.0007423
4026,4026,158.6100955
4027,4027,187.4237474
4028,4028,152.8757323
4029,4029,178.8389559
4030,4030,172.0255122
4031,4031,189.0419285
4032,4032,184.8312094
4033,4033,193.2173594
4034,4034,205.6809893
4035,4035,196.2139561
4036,4036,191.4324304
4037,4037,197.5089037
4038,4038,189.1177426
4039,4039,191.2502776
4040,4040,201.0228216
4041,4041,196.6571247
4042,4042,201.3770237
4043,4043,211.6835174
4044,4044,202.246386
4045,4045,202.6164132
4046,4046,194.1338314
4047,4047,209.0179297
4048,4048,217.7090568
4049,4049,197.2539924
4050,4050,215.9651565
4051,4051,181.0637151
4052,4052,173.0390134
4053,4053,119.247338
4054,4054,154.9774434
4055,4055,144.6197084
4056,4056,133.8592487
4057,4057,135.7000758
4058,4058,136.5936614
4059,4059,134.8582792
4060,4060,129.5468278
4061,4061,127.0436349
4062,4062,129.8510325
4063,4063,125.9404724
4064,4064,130.8005877
4065,4065,135.8132904
4066,4066,132.3654469
4067,4067,132.9744087
4068,4068,145.3243319
4069,4069,145.810648
4070,4070,138.5060955
4071,4071,127.8699725
4072,4072,154.666661
4073,4073,156.6185498
4074,4074,165.5678799
4075,4075,170.6160299
4076,4076,169.2276373
4077,4077,170.2588835
4078,4078,155.684115
4079,4079,202.5795624
4080,4080,187.3732492
4081,4081,193.7980194
4082,4082,200.5423839
4083,4083,198.4964461
4084,4084,195.7785916
4085,4085,201.3587487
4086,4086,203.4981666
4087,4087,207.3661638
4088,4088,180.6096127
4089,4089,187.2041841
4090,4090,209.2477059
4091,4091,209.0407052
4092,4092,201.5915746
4093,4093,211.9518756
4094,4094,189.5185883
4095,4095,191.3134759
4096,4096,180.4764885
4097,4097,159.2796127
4098,4098,158.23944
4099,4099,168.5595415
4100,4100,151.9721799
4101,4101,159.4907348
4102,4102,118.6921392
4103,4103,117.2242665
4104,4104,121.6448214
4105,4105,121.3269738
4106,4106,109.3885161
4107,4107,114.4479091
4108,4108,110.6486778
4109,4109,112.932506
4110,4110,117.808655
4111,4111,110.3420493
4112,4112,136.5190918
4113,4113,154.5121827
4114,4114,172.6270069
4115,4115,171.2104314
4116,4116,159.1598014
4117,4117,178.2326478
4118,4118,170.3947988
4119,4119,171.3947478
4120,4120,165.8825389
4121,4121,173.4726164
4122,4122,161.9852007
4123,4123,166.3269966
4124,4124,184.3207737
4125,4125,181.2142816
4126,4126,182.6010346
4127,4127,186.0115432
4128,4128,186.0937354
4129,4129,192.6164244
4130,4130,194.786177
4131,4131,192.33427
4132,4132,193.8526687
4133,4133,201.148577
4134,4134,194.3236639
4135,4135,187.5454568
4136,4136,180.3827798
4137,4137,178.2530924
4138,4138,146.359528
4139,4139,141.7747791
4140,4140,137.1388791
4141,4141,135.3022609
4142,4142,104.8866561
4143,4143,100.809878
4144,4144,90.67378884
4145,4145,87.65416035
4146,4146,91.3290137
4147,4147,103.7776543
4148,4148,110.6140252
4149,4149,124.1857668
4150,4150,131.4573703
4151,4151,144.059623
4152,4152,158.531659
4153,4153,164.385231
4154,4154,189.076414
4155,4155,181.3138068
4156,4156,173.3834591
4157,4157,169.8370193
4158,4158,172.0497762
4159,4159,194.3491871
4160,4160,189.1914351
4161,4161,189.4074379
4162,4162,191.4401551
4163,4163,187.2334991
4164,4164,191.5052683
4165,4165,191.3938779
4166,4166,186.821043
4167,4167,190.8372209
4168,4168,194.1011472
4169,4169,194.1769581
4170,4170,201.1820552
4171,4171,201.8986272
4172,4172,195.289473
4173,4173,189.2951
4174,4174,169.9475768
4175,4175,153.5786789
4176,4176,147.5861199
4177,4177,134.5989898
4178,4178,147.9517075
4179,4179,142.6007386
4180,4180,143.5364419
4181,4181,141.6259668
4182,4182,144.3253778
4183,4183,133.6213402
4184,4184,127.6336964
4185,4185,122.164286
4186,4186,115.1257153
4187,4187,105.0850741
4188,4188,111.3409673
4189,4189,113.8996243
4190,4190,89.26910315
4191,4191,104.814209
4192,4192,100.5337661
4193,4193,106.5527766
4194,4194,126.4355869
4195,4195,134.35813
4196,4196,146.4038142
4197,4197,154.6759712
4198,4198,157.9746054
4199,4199,165.5941333
4200,4200,182.492892
4201,4201,196.866744
4202,4202,186.5211351
4203,4203,181.1664589
4204,4204,188.3183153
4205,4205,185.9133053
4206,4206,199.5678839
4207,4207,189.8816337
4208,4208,188.5164133
4209,4209,186.9919566
4210,4210,178.346834
4211,4211,173.8824864
4212,4212,175.5751904
4213,4213,196.3645309
4214,4214,198.005766
4215,4215,191.2258088
4216,4216,167.2587139
4217,4217,163.7889824
4218,4218,171.8555451
4219,4219,149.3223228
4220,4220,145.8356619
4221,4221,135.6637884
4222,4222,138.0668323
4223,4223,130.0418194
4224,4224,110.5429217
4225,4225,116.4618947
4226,4226,112.0788437
4227,4227,101.8001594
4228,4228,98.88015062
4229,4229,97.31175738
4230,4230,100.4138302
4231,4231,107.4489139
4232,4232,109.1973095
4233,4233,114.9517179
4234,4234,102.7208121
4235,4235,116.6133394
4236,4236,120.6136343
4237,4237,134.2691675
4238,4238,144.1039099
4239,4239,152.9437283
4240,4240,167.0349517
4241,4241,151.7418075
4242,4242,148.2701197
4243,4243,160.3137177
4244,4244,162.1006962
4245,4245,145.3503791
4246,4246,158.5366742
4247,4247,149.5873185
4248,4248,156.1060885
4249,4249,163.2325687
4250,4250,167.3958694
4251,4251,172.5877358
4252,4252,166.0242301
4253,4253,167.4133465
4254,4254,179.1744052
4255,4255,182.0958329
4256,4256,177.9513737
4257,4257,176.685521
4258,4258,170.7986124
4259,4259,154.115641
4260,4260,156.2248211
4261,4261,135.6525261
4262,4262,133.5906634
4263,4263,121.3100148
4264,4264,114.7082224
4265,4265,114.757006
4266,4266,104.4505564
4267,4267,97.00447548
4268,4268,102.1417307
4269,4269,91.08336535
4270,4270,90.45216777
4271,4271,87.38357746
4272,4272,95.3735051
4273,4273,100.4235133
4274,4274,106.2486067
4275,4275,102.9829565
4276,4276,110.8360236
4277,4277,127.1999961
4278,4278,141.9740732
4279,4279,155.8443575
4280,4280,166.3338126
4281,4281,173.8591988
4282,4282,177.0009395
4283,4283,174.6707746
4284,4284,192.0665865
4285,4285,193.4222976
4286,4286,183.5813864
4287,4287,207.0245082
4288,4288,199.7111557
4289,4289,199.6231655
4290,4290,205.0772751
4291,4291,210.8000046
4292,4292,211.5233979
4293,4293,210.4031176
4294,4294,206.5625185
4295,4295,198.0125123
4296,4296,197.9818148
4297,4297,212.0492246
4298,4298,214.6337064
4299,4299,204.254376
4300,4300,193.8328564
4301,4301,193.6819113
4302,4302,182.286129
4303,4303,164.3788542
4304,4304,148.3799615
4305,4305,142.4465122
4306,4306,147.0157783
4307,4307,141.555097
4308,4308,142.7247973
4309,4309,142.7982247
4310,4310,139.0038254
4311,4311,129.6327783
4312,4312,123.5321792
4313,4313,109.3420266
4314,4314,113.3031341
4315,4315,125.4656908
4316,4316,136.6690316
4317,4317,140.2876316
4318,4318,147.239658
4319,4319,176.2458588
4320,4320,190.6166353
4321,4321,217.4101256
4322,4322,207.6357241
4323,4323,205.3179326
4324,4324,215.2462118
4325,4325,228.3861158
4326,4326,232.5920247
4327,4327,220.60594
4328,4328,220.0412303
4329,4329,217.7688451
4330,4330,218.9931472
4331,4331,221.0029425
4332,4332,228.7182701
4333,4333,222.2956924
4334,4334,223.4898248
4335,4335,211.5724933
4336,4336,198.6494206
4337,4337,203.2104723
4338,4338,212.627472
4339,4339,195.8989013
4340,4340,187.4646943
4341,4341,185.5138942
4342,4342,181.2140189
4343,4343,172.7124245
4344,4344,166.2274318
4345,4345,165.9190289
4346,4346,162.6220809
4347,4347,152.5862073
4348,4348,144.5565877
4349,4349,141.0539224
4350,4350,129.0052273
4351,4351,120.2690491
4352,4352,114.4154839
4353,4353,103.4964028
4354,4354,111.1211385
4355,4355,114.1635163
4356,4356,113.0576698
4357,4357,121.8933627
4358,4358,152.9219537
4359,4359,161.7696076
4360,4360,171.3071009
4361,4361,161.6144843
4362,4362,176.8217894
4363,4363,174.8967713
4364,4364,149.148093
4365,4365,141.8167037
4366,4366,144.8984422
4367,4367,153.6371767
4368,4368,167.3486691
4369,4369,170.7695149
4370,4370,179.4334696
4371,4371,166.5766617
4372,4372,162.0944292
4373,4373,167.6828664
4374,4374,164.0843676
4375,4375,171.3804443
4376,4376,162.5217646
4377,4377,165.1492862
4378,4378,171.8378376
4379,4379,176.4332704
4380,4380,167.2602546
4381,4381,173.3980485
4382,4382,170.7096796
4383,4383,164.4629301
4384,4384,160.0172488
4385,4385,153.3997525
4386,4386,137.3508365
4387,4387,133.4017965
4388,4388,126.4005782
4389,4389,124.8563064
4390,4390,122.7879205
4391,4391,109.0136748
4392,4392,111.1684678
4393,4393,103.9465136
4394,4394,110.6586387
4395,4395,95.56668601
4396,4396,100.6973871
4397,4397,117.0244595
4398,4398,120.2274807
4399,4399,132.9602384
4400,4400,137.1711426
4401,4401,140.3415245
4402,4402,157.453208
4403,4403,168.2631598
4404,4404,171.8232009
4405,4405,186.975127
4406,4406,193.9264882
4407,4407,200.693266
4408,4408,199.9321342
4409,4409,196.3950524
4410,4410,197.231819
4411,4411,201.8688779
4412,4412,199.4740322
4413,4413,194.3257081
4414,4414,206.3683844
4415,4415,201.4165301
4416,4416,195.6309583
4417,4417,185.5805376
4418,4418,173.4315256
4419,4419,152.7011644
4420,4420,173.2898593
4421,4421,165.276012
4422,4422,160.5756145
4423,4423,161.7236787
4424,4424,147.9195269
4425,4425,138.3962076
4426,4426,138.3750441
4427,4427,131.4448917
4428,4428,127.6582137
4429,4429,118.8232895
4430,4430,112.5510077
4431,4431,104.3652603
4432,4432,98.23815913
4433,4433,98.91602341
4434,4434,106.8523911
4435,4435,105.4609309
4436,4436,118.4363319
4437,4437,136.9229431
4438,4438,96.96520985
4439,4439,149.5987128
4440,4440,149.8829107
4441,4441,170.0330067
4442,4442,170.7799959
4443,4443,191.5466137
4444,4444,184.6393703
4445,4445,191.6666879
4446,4446,200.7973677
4447,4447,183.154587
4448,4448,190.5177362
4449,4449,192.2403975
4450,4450,196.2117106
4451,4451,196.8886013
4452,4452,194.8715051
4453,4453,190.5847968
4454,4454,206.3522732
4455,4455,197.242744
4456,4456,204.9242566
4457,4457,203.3731992
4458,4458,209.9360496
4459,4459,202.6318916
4460,4460,208.0427262
4461,4461,187.1545963
4462,4462,211.1650785
4463,4463,214.7981698
4464,4464,221.9799165
4465,4465,216.7846909
4466,4466,179.0408614
4467,4467,149.1436274
4468,4468,155.5724301
4469,4469,158.6101925
4470,4470,142.491246
4471,4471,125.7667314
4472,4472,133.4310293
4473,4473,136.1264848
4474,4474,135.2516723
4475,4475,131.7714976
4476,4476,118.2354091
4477,4477,134.4732299
4478,4478,139.0470828
4479,4479,126.1663107
4480,4480,126.8803099
4481,4481,131.1237465
4482,4482,134.5067846
4483,4483,149.3443684
4484,4484,152.8410302
4485,4485,170.7384558
4486,4486,165.3120194
4487,4487,165.0033799
4488,4488,150.5278078
4489,4489,167.8096206
4490,4490,173.399625
4491,4491,173.7357911
4492,4492,164.246377
4493,4493,162.1494039
4494,4494,171.4198547
4495,4495,182.5196021
4496,4496,194.0614484
4497,4497,200.6071816
4498,4498,197.4987325
4499,4499,202.4838039
4500,4500,200.2734149
4501,4501,201.4552926
4502,4502,210.1753862
4503,4503,222.7297387
4504,4504,220.4558578
4505,4505,210.4662786
4506,4506,209.3595219
4507,4507,209.8652416
4508,4508,204.364266
4509,4509,193.6831655
4510,4510,186.2208283
4511,4511,185.0258773
4512,4512,163.6017126
4513,4513,157.6157427
4514,4514,145.6641494
4515,4515,141.9292676
4516,4516,132.5210842
4517,4517,116.0273195
4518,4518,116.7036674
4519,4519,120.0598276
4520,4520,114.9359653
4521,4521,116.278399
4522,4522,119.3359514
4523,4523,110.7438062
4524,4524,118.0708544
4525,4525,117.5698697
4526,4526,153.2736369
4527,4527,129.214791
4528,4528,158.0053048
4529,4529,167.6557031
4530,4530,176.0393243
4531,4531,161.184047
4532,4532,185.5766114
4533,4533,175.4445855
4534,4534,172.8465516
4535,4535,170.5133385
4536,4536,171.709311
4537,4537,169.4373032
4538,4538,166.5859837
4539,4539,180.9755751
4540,4540,180.904685
4541,4541,180.0840864
4542,4542,179.7358677
4543,4543,179.1795222
4544,4544,192.6420897
4545,4545,192.4125208
4546,4546,191.4038866
4547,4547,197.4392359
4548,4548,192.603621
4549,4549,193.504515
4550,4550,184.6247108
4551,4551,153.8635597
4552,4552,156.1520979
4553,4553,148.6479459
4554,4554,141.6749812
4555,4555,137.7666436
4556,4556,133.2784768
4557,4557,106.8429282
4558,4558,102.3877558
4559,4559,103.1142466
4560,4560,95.07726525
4561,4561,82.56007791
4562,4562,99.0551376
4563,4563,93.90193013
4564,4564,97.18498707
4565,4565,105.6482434
4566,4566,95.76230303
4567,4567,104.9632157
4568,4568,84.15464302
4569,4569,157.4347799
4570,4570,114.3557705
4571,4571,140.0942107
4572,4572,141.3944194
4573,4573,140.6091352
4574,4574,151.2338259
4575,4575,144.315483
4576,4576,150.8712806
4577,4577,172.4424096
4578,4578,167.2905955
4579,4579,180.7245493
4580,4580,178.4243562
4581,4581,177.5866912
4582,4582,163.2302122
4583,4583,189.6854945
4584,4584,186.5013137
4585,4585,206.0476429
4586,4586,203.3255771
4587,4587,193.3868826
4588,4588,198.7687086
4589,4589,192.3329514
4590,4590,193.8431616
4591,4591,205.8280429
4592,4592,197.7064675
4593,4593,197.208791
4594,4594,193.3558926
4595,4595,196.33144
4596,4596,196.1579067
4597,4597,183.6807452
4598,4598,168.9398236
4599,4599,181.7012512
4600,4600,163.4562991
4601,4601,165.856322
4602,4602,166.8437641
4603,4603,117.0087632
4604,4604,75.09606388
4605,4605,104.2064966
4606,4606,75.39033968
4607,4607,79.70395624
4608,4608,71.63615639
4609,4609,75.12901196
4610,4610,70.39422189
4611,4611,104.1294203
4612,4612,101.3516652
4613,4613,128.3804079
4614,4614,157.4985327
4615,4615,109.9768021
4616,4616,157.5876752
4617,4617,148.1607986
4618,4618,155.9119778
4619,4619,179.0481021
4620,4620,175.8903301
4621,4621,200.8437149
4622,4622,192.1814053
4623,4623,191.0081884
4624,4624,188.4007388
4625,4625,185.7454168
4626,4626,186.3005994
4627,4627,195.6053099
4628,4628,204.4303453
4629,4629,197.5857924
4630,4630,194.4022508
4631,4631,200.111848
4632,4632,198.6173495
4633,4633,202.0343124
4634,4634,203.356252
4635,4635,201.3503533
4636,4636,204.2533463
4637,4637,208.2967095
4638,4638,184.2704351
4639,4639,207.9699816
4640,4640,216.4215669
4641,4641,199.1191935
4642,4642,189.0764436
4643,4643,178.5306227
4644,4644,184.4410064
4645,4645,138.4335061
4646,4646,154.7165123
4647,4647,144.8532644
4648,4648,130.8436753
4649,4649,134.3669367
4650,4650,135.3620626
4651,4651,135.455829
4652,4652,130.7902786
4653,4653,127.1438846
4654,4654,131.4510269
4655,4655,141.6281205
4656,4656,130.3788804
4657,4657,133.2444958
4658,4658,137.3452145
4659,4659,130.5524936
4660,4660,144.2147819
4661,4661,147.8384217
4662,4662,157.8253263
4663,4663,169.1245441
4664,4664,162.5272937
4665,4665,151.7355235
4666,4666,164.7367796
4667,4667,170.7876402
4668,4668,165.1822742
4669,4669,173.0754081
4670,4670,171.9983415
4671,4671,177.1750095
4672,4672,186.8685886
4673,4673,197.9285854
4674,4674,192.3870535
4675,4675,198.9645019
4676,4676,195.8629673
4677,4677,203.2727436
4678,4678,203.2898819
4679,4679,205.2602422
4680,4680,205.1067512
4681,4681,207.4640849
4682,4682,208.8022032
4683,4683,210.9960147
4684,4684,202.5250217
4685,4685,190.3443522
4686,4686,188.0367342
4687,4687,185.680556
4688,4688,156.3996331
4689,4689,165.3921387
4690,4690,149.8521737
4691,4691,152.5500412
4692,4692,152.9677883
4693,4693,158.1111435
4694,4694,119.504587
4695,4695,121.4987191
4696,4696,117.8115795
4697,4697,118.6191358
4698,4698,117.7752346
4699,4699,112.6347856
4700,4700,109.8343057
4701,4701,112.0045023
4702,4702,117.4892621
4703,4703,121.6303383
4704,4704,122.1642329
4705,4705,158.7053343
4706,4706,156.5186178
4707,4707,163.632989
4708,4708,167.4082202
4709,4709,170.0777652
4710,4710,175.1025437
4711,4711,171.7356991
4712,4712,173.1482901
4713,4713,171.9673466
4714,4714,165.8467955
4715,4715,165.6965676
4716,4716,182.1202069
4717,4717,180.7570893
4718,4718,177.3445209
4719,4719,192.9453765
4720,4720,182.8756965
4721,4721,192.805271
4722,4722,191.8322539
4723,4723,191.5673232
4724,4724,199.6477675
4725,4725,196.006088
4726,4726,192.7409809
4727,4727,177.0833831
4728,4728,159.8450453
4729,4729,160.353029
4730,4730,148.2487615
4731,4731,143.1386405
4732,4732,136.3577712
4733,4733,135.091853
4734,4734,104.1668986
4735,4735,104.5375589
4736,4736,91.77187494
4737,4737,88.34997205
4738,4738,92.36786368
4739,4739,102.9797585
4740,4740,111.8758472
4741,4741,123.5052784
4742,4742,134.9845252
4743,4743,135.6996665
4744,4744,164.1275598
4745,4745,161.9232234
4746,4746,175.5787934
4747,4747,178.3034456
4748,4748,165.9068884
4749,4749,172.8042352
4750,4750,172.9599308
4751,4751,174.1536822
4752,4752,188.2029142
4753,4753,190.3974818
4754,4754,187.8197317
4755,4755,190.6376731
4756,4756,185.7164041
4757,4757,181.1905523
4758,4758,190.4119969
4759,4759,199.6400303
4760,4760,197.3432551
4761,4761,198.1568031
4762,4762,201.9240132
4763,4763,199.9486553
4764,4764,196.3164363
4765,4765,179.0957572
4766,4766,170.9147824
4767,4767,156.0768574
4768,4768,151.4663148
4769,4769,143.6682608
4770,4770,148.2914525
4771,4771,142.7680358
4772,4772,142.8904328
4773,4773,144.2419248
4774,4774,142.8267174
4775,4775,134.1867254
4776,4776,129.0632828
4777,4777,124.4960546
4778,4778,117.4809496
4779,4779,107.0511973
4780,4780,105.9409872
4781,4781,88.31512904
4782,4782,96.01124423
4783,4783,107.9499311
4784,4784,102.1097268
4785,4785,107.95618
4786,4786,124.0648744
4787,4787,135.1675539
4788,4788,145.8996554
4789,4789,155.6486571
4790,4790,157.4032853
4791,4791,168.2370725
4792,4792,193.0315287
4793,4793,186.54933
4794,4794,186.3798573
4795,4795,183.664719
4796,4796,191.2327337
4797,4797,184.9269021
4798,4798,186.7666642
4799,4799,187.987548
4800,4800,180.2425697
4801,4801,186.1299662
4802,4802,167.4567753
4803,4803,171.4780215
4804,4804,177.3640604
4805,4805,192.1605992
4806,4806,195.8769698
4807,4807,189.7130248
4808,4808,168.6471753
4809,4809,169.3123842
4810,4810,164.4954272
4811,4811,150.9791846
4812,4812,137.6359293
4813,4813,143.4048549
4814,4814,140.5414332
4815,4815,129.6240141
4816,4816,115.0869477
4817,4817,113.8177885
4818,4818,107.0229189
4819,4819,101.5457303
4820,4820,98.640647
4821,4821,97.95142359
4822,4822,100.5397421
4823,4823,105.2076338
4824,4824,117.9472197
4825,4825,111.7304069
4826,4826,120.747426
4827,4827,116.8024869
4828,4828,121.1781251
4829,4829,138.8479066
4830,4830,153.9014402
4831,4831,163.1381883
4832,4832,152.0083315
4833,4833,150.8186784
4834,4834,147.3600762
4835,4835,156.4614993
4836,4836,160.0849129
4837,4837,154.5397342
4838,4838,147.758153
4839,4839,148.7422889
4840,4840,164.9491571
4841,4841,161.8913527
4842,4842,173.4977786
4843,4843,167.7756418
4844,4844,164.9569181
4845,4845,165.9602919
4846,4846,176.8180524
4847,4847,183.152334
4848,4848,174.7698567
4849,4849,179.9299385
4850,4850,158.0464559
4851,4851,149.6767547
4852,4852,153.2892224
4853,4853,138.7138491
4854,4854,135.2842156
4855,4855,121.7661728
4856,4856,113.852648
4857,4857,111.876687
4858,4858,104.6965935
4859,4859,96.33498033
4860,4860,98.36721782
4861,4861,95.60448008
4862,4862,82.38851961
4863,4863,88.33249132
4864,4864,94.02595288
4865,4865,97.07245156
4866,4866,104.6112568
